nohup: ignoring input
wandb: [wandb.login()] Using explicit session credentials for https://api.wandb.ai.
wandb: Appending key for api.wandb.ai to your netrc file: /home/santiago/.netrc
wandb: Currently logged in as: santiago-florido (TAU-Frugal) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.28.0
wandb: Run data is saved locally in results/wandb/run-20260713_140648-r1o0v65h
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run mnist_normal_adamw_3x18_15k
wandb: ⭐️ View project at https://wandb.ai/TAU-Frugal/stable-tiny
wandb: 🚀 View run at https://wandb.ai/TAU-Frugal/stable-tiny/runs/r1o0v65h
Using device: cuda
Training method: normal
W&B logging enabled: project=stable-tiny, run=mnist_normal_adamw_3x18_15k
Original model:
LinearGrowingModule(LinearGrowingModule(Layer 0))(in_features=784, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 1))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 2))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 3))(in_features=18, out_features=10, use_bias=True)
[SGD] Epoch 91, train_loss=0.0047, validation_loss=0.2318, test_loss=0.0798 (+0.0027), train_acc=0.991, validation_acc=0.922, test_acc=0.919, lr=0.0005705
[SGD] Epoch 92, train_loss=0.0047, validation_loss=0.2385, test_loss=0.0817 (+0.0019), train_acc=0.991, validation_acc=0.922, test_acc=0.915, lr=0.0005627
[SGD] Epoch 93, train_loss=0.0047, validation_loss=0.2543, test_loss=0.0865 (+0.0048), train_acc=0.991, validation_acc=0.919, test_acc=0.917, lr=0.0005549
[SGD] Epoch 94, train_loss=0.0046, validation_loss=0.2559, test_loss=0.0875 (+0.0011), train_acc=0.991, validation_acc=0.919, test_acc=0.918, lr=0.0005471
[SGD] Epoch 95, train_loss=0.0045, validation_loss=0.2597, test_loss=0.0882 (+0.0006), train_acc=0.991, validation_acc=0.919, test_acc=0.916, lr=0.0005392
[SGD] Epoch 96, train_loss=0.0045, validation_loss=0.2843, test_loss=0.0952 (+0.0070), train_acc=0.991, validation_acc=0.920, test_acc=0.916, lr=0.0005314
[SGD] Epoch 97, train_loss=0.0045, validation_loss=0.2856, test_loss=0.0948 (-0.0004), train_acc=0.991, validation_acc=0.920, test_acc=0.916, lr=0.0005236
[SGD] Epoch 98, train_loss=0.0045, validation_loss=0.2932, test_loss=0.0970 (+0.0022), train_acc=0.991, validation_acc=0.919, test_acc=0.915, lr=0.0005157
[SGD] Epoch 99, train_loss=0.0044, validation_loss=0.3134, test_loss=0.1036 (+0.0066), train_acc=0.991, validation_acc=0.918, test_acc=0.914, lr=0.0005079
[SGD] Epoch 100, train_loss=0.0044, validation_loss=0.3227, test_loss=0.1067 (+0.0031), train_acc=0.991, validation_acc=0.919, test_acc=0.916, lr=0.0005
[SGD] Epoch 101, train_loss=0.0043, validation_loss=0.3313, test_loss=0.1087 (+0.0020), train_acc=0.992, validation_acc=0.919, test_acc=0.916, lr=0.0004921
[SGD] Epoch 102, train_loss=0.0043, validation_loss=0.3279, test_loss=0.1078 (-0.0009), train_acc=0.991, validation_acc=0.924, test_acc=0.914, lr=0.0004843
[SGD] Epoch 103, train_loss=0.0043, validation_loss=0.3538, test_loss=0.1157 (+0.0079), train_acc=0.992, validation_acc=0.921, test_acc=0.912, lr=0.0004764
[SGD] Epoch 104, train_loss=0.0043, validation_loss=0.3548, test_loss=0.1156 (-0.0001), train_acc=0.992, validation_acc=0.919, test_acc=0.914, lr=0.0004686
[SGD] Epoch 105, train_loss=0.0042, validation_loss=0.3550, test_loss=0.1161 (+0.0005), train_acc=0.992, validation_acc=0.920, test_acc=0.915, lr=0.0004608
[SGD] Epoch 106, train_loss=0.0042, validation_loss=0.3760, test_loss=0.1224 (+0.0063), train_acc=0.992, validation_acc=0.920, test_acc=0.914, lr=0.0004529
[SGD] Epoch 107, train_loss=0.0041, validation_loss=0.4053, test_loss=0.1302 (+0.0078), train_acc=0.992, validation_acc=0.921, test_acc=0.914, lr=0.0004451
[SGD] Epoch 108, train_loss=0.0041, validation_loss=0.4034, test_loss=0.1310 (+0.0008), train_acc=0.992, validation_acc=0.923, test_acc=0.914, lr=0.0004373
[SGD] Epoch 109, train_loss=0.0041, validation_loss=0.4164, test_loss=0.1335 (+0.0025), train_acc=0.992, validation_acc=0.921, test_acc=0.913, lr=0.0004295
[SGD] Epoch 110, train_loss=0.0041, validation_loss=0.4205, test_loss=0.1353 (+0.0018), train_acc=0.992, validation_acc=0.919, test_acc=0.914, lr=0.0004218
[SGD] Epoch 111, train_loss=0.0042, validation_loss=0.4335, test_loss=0.1387 (+0.0034), train_acc=0.992, validation_acc=0.916, test_acc=0.912, lr=0.000414
[SGD] Epoch 112, train_loss=0.0040, validation_loss=0.4463, test_loss=0.1439 (+0.0052), train_acc=0.992, validation_acc=0.919, test_acc=0.913, lr=0.0004063
[SGD] Epoch 113, train_loss=0.0041, validation_loss=0.4584, test_loss=0.1459 (+0.0020), train_acc=0.993, validation_acc=0.919, test_acc=0.909, lr=0.0003986
[SGD] Epoch 114, train_loss=0.0040, validation_loss=0.4865, test_loss=0.1549 (+0.0090), train_acc=0.993, validation_acc=0.921, test_acc=0.912, lr=0.0003909
[SGD] Epoch 115, train_loss=0.0040, validation_loss=0.4912, test_loss=0.1555 (+0.0006), train_acc=0.993, validation_acc=0.917, test_acc=0.915, lr=0.0003833
[SGD] Epoch 116, train_loss=0.0039, validation_loss=0.5084, test_loss=0.1609 (+0.0054), train_acc=0.993, validation_acc=0.919, test_acc=0.914, lr=0.0003757
[SGD] Epoch 117, train_loss=0.0039, validation_loss=0.5543, test_loss=0.1731 (+0.0122), train_acc=0.992, validation_acc=0.917, test_acc=0.915, lr=0.0003681
[SGD] Epoch 118, train_loss=0.0039, validation_loss=0.5489, test_loss=0.1715 (-0.0016), train_acc=0.993, validation_acc=0.918, test_acc=0.912, lr=0.0003605
[SGD] Epoch 119, train_loss=0.0039, validation_loss=0.5342, test_loss=0.1671 (-0.0044), train_acc=0.993, validation_acc=0.919, test_acc=0.914, lr=0.000353
[SGD] Epoch 120, train_loss=0.0039, validation_loss=0.5644, test_loss=0.1757 (+0.0085), train_acc=0.993, validation_acc=0.922, test_acc=0.915, lr=0.0003455
[SGD] Epoch 121, train_loss=0.0038, validation_loss=0.5964, test_loss=0.1856 (+0.0100), train_acc=0.993, validation_acc=0.916, test_acc=0.913, lr=0.000338
[SGD] Epoch 122, train_loss=0.0038, validation_loss=0.5913, test_loss=0.1839 (-0.0017), train_acc=0.993, validation_acc=0.919, test_acc=0.911, lr=0.0003306
[SGD] Epoch 123, train_loss=0.0038, validation_loss=0.6262, test_loss=0.1955 (+0.0115), train_acc=0.993, validation_acc=0.920, test_acc=0.910, lr=0.0003233
